survey_id,survey_date,survey_persons,survey_start,survey_end,parliament_id,parliament_name,institute_id,institute_name,tasker_id,tasker_name,result_ssw,result_tierschutzpartei,result_fdp,result_die-partei,result_familie,result_bvb-fw,result_cdu-csu,result_biw,result_cdu,result_gruene,result_werteunion,result_bfth,result_linke,result_bayernpartei,result_piraten,result_sonstige,result_freie-waehler,result_bsw,result_volt,result_plus-brandenburg,result_npd,result_spd,result_bunt-saar,result_oedp,result_afd,result_csu
2339,2022-02-08,2502,2022-02-01,2022-02-07,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,9.0,,,,27.0,,,16.0,,,6.0,,,10.0,,,,,,22.0,,,10.0,
2338,2022-02-07,2067,2022-02-04,2022-02-07,bundestag,Bundestag,insa,INSA,bild,BILD,,,12.0,,,,26.0,,,15.0,,,7.0,,,6.0,,,,,,23.0,,,11.0,
2337,2022-02-06,1202,2022-02-01,2022-02-04,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,11.0,,,,27.0,,,16.0,,,6.0,,,7.0,,,,,,22.0,,,11.0,
2336,2022-02-05,1410,2022-01-26,2022-02-01,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,9.0,,,,24.0,,,17.0,,,6.0,,,9.0,,,,,,24.0,,,11.0,
2335,2022-02-03,10070,2022-01-22,2022-02-03,bundestag,Bundestag,civey,Civey,spiegel-online,Spiegel Online,,,10.0,,,,25.0,,,15.0,,,6.0,,,8.0,,,,,,25.0,,,11.0,
2333,2022-02-03,2230,2022-02-01,2022-02-03,bundestag,Bundestag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,8.5,,,,28.0,,,19.0,,,5.5,,,8.0,,,,,,21.0,,,10.0,
2332,2022-02-03,2000,2022-01-24,2022-02-02,nordrhein-westfalen-nrw,Landtag von Nordrhein-Westfalen,insa,INSA,bild,BILD,,,12.0,,,,,,26.0,14.0,,,4.0,,,8.0,,,,,,28.0,,,8.0,
2331,2022-02-03,1339,2022-01-31,2022-02-02,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-tagesthemen,ARD-Tagesthemen,,,10.0,,,,27.0,,,16.0,,,5.0,,,8.0,,,,,,22.0,,,12.0,
2330,2022-02-02,1003,2022-01-24,2022-01-31,schleswig-holstein,Landtag von Schleswig-Holstein,insa,INSA,bild,BILD,3.0,,12.0,,,,,,25.0,15.0,,,4.0,,,3.0,3.0,,,,,28.0,,,7.0,
2329,2022-02-01,2501,2022-01-25,2022-01-31,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,9.0,,,,27.0,,,16.0,,,6.0,,,9.0,,,,,,23.0,,,10.0,
2328,2022-01-31,2147,2022-01-28,2022-01-31,bundestag,Bundestag,insa,INSA,bild,BILD,,,12.5,,,,25.0,,,15.0,,,6.5,,,7.0,,,,,,24.0,,,10.0,
2334,2022-01-30,1000,2022-01-24,2022-01-29,hamburg,Hamburgische Bürgerschaft,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,7.0,,,,,,10.0,26.5,,,6.0,,,5.5,,,,,,40.0,,,5.0,
2326,2022-01-30,1160,2022-01-24,2022-01-27,nordrhein-westfalen-nrw,Landtag von Nordrhein-Westfalen,infratest-dimap,Infratest dimap,wdr-westpol,WDR-Westpol,,,10.0,,,,,,28.0,17.0,,,3.0,,,6.0,,,,,,28.0,,,8.0,
2325,2022-01-30,1383,2022-01-24,2022-01-28,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,11.0,,,,24.0,,,16.0,,,6.0,,,6.0,,,,,,26.0,,,11.0,
2327,2022-01-29,1415,2022-01-19,2022-01-25,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,10.0,,,,24.0,,,18.0,,,6.0,,,8.0,,,,,,24.0,,,10.0,
2324,2022-01-28,1102,2022-01-21,2022-01-28,hessen,Hessischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,8.0,,,,,,25.0,19.0,,,6.0,,,4.0,3.0,,,,,26.0,,,9.0,
2323,2022-01-28,1390,2022-01-19,2022-01-27,schleswig-holstein,Landtag von Schleswig-Holstein,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,5.5,,8.0,,,,,,31.0,17.0,,,2.0,,,5.5,,,,,,25.0,,,6.0,
2322,2022-01-28,1002,2022-01-17,2022-01-24,saarland,Saarländischer Landtag,insa,INSA,bild,BILD,,,6.0,,,,,,30.0,8.0,,,7.0,,,7.0,,,,,,35.0,,,7.0,
2321,2022-01-28,1602,2022-01-21,2022-01-25,bundestag,Bundestag,yougov,YouGov,yougov,YouGov,,,8.0,,,,26.0,,,15.0,,,8.0,,,7.0,2.0,,,,,23.0,,,12.0,
2320,2022-01-28,1249,2022-01-25,2022-01-27,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,10.0,,,,23.0,,,18.0,,,7.0,,,8.0,,,,,,24.0,,,10.0,
2319,2022-01-26,1090,2022-01-06,2022-01-20,bundestag,Bundestag,allensbach,Allensbach,frankfurter-allgemeine-zeitung,Frankfurter Allgemeine Zeitung,,,12.5,,,,23.0,,,14.5,,,5.5,,,7.0,,,,,,27.5,,,10.0,
2318,2022-01-25,2502,2022-01-18,2022-01-24,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,10.0,,,,24.0,,,16.0,,,6.0,,,9.0,,,,,,25.0,,,10.0,
2316,2022-01-24,2146,2022-01-21,2022-01-24,bundestag,Bundestag,insa,INSA,bild,BILD,,,11.5,,,,24.0,,,15.0,,,6.0,,,6.5,,,,,,26.0,,,11.0,
2317,2022-01-22,1230,2022-01-19,2022-01-20,nordrhein-westfalen-nrw,Landtag von Nordrhein-Westfalen,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,11.0,,,,,,30.0,13.5,,,4.0,,,5.5,,,,,,27.0,,,9.0,
2315,2022-01-22,1441,2022-01-12,2022-01-18,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,9.0,,,,22.0,,,17.0,,,6.0,,,8.0,,,,,,26.0,,,12.0,
2314,2022-01-22,1204,2022-01-17,2022-01-21,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,12.0,,,,23.0,,,16.0,,,6.0,,,5.0,,,,,,26.0,,,12.0,
2313,2022-01-20,1424,2022-01-18,2022-01-19,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-morgenmagazin,ARD-Morgenmagazin,,,10.0,,,,24.0,,,16.0,,,5.0,,,8.0,,,,,,25.0,,,12.0,
2312,2022-01-20,1166,2022-01-13,2022-01-18,baden-wuerttemberg,Landtag von Baden-Württemberg,infratest-dimap,Infratest dimap,swr-stuttgarter-zeitung,SWR / Stuttgarter Zeitung,,,12.0,,,,,,23.0,26.0,,,4.0,,,8.0,,,,,,16.0,,,11.0,
2311,2022-01-20,1167,2022-01-13,2022-01-18,schleswig-holstein,Landtag von Schleswig-Holstein,infratest-dimap,Infratest dimap,ndr,NDR,4.0,,10.0,,,,,,28.0,20.0,,,3.0,,,5.0,,,,,,23.0,,,7.0,
2309,2022-01-19,1174,2022-01-13,2022-01-17,bayern,Bayerischer Landtag,infratest-dimap,Infratest dimap,bayerischer-rundfunk,Bayerischer Rundfunk,,,7.0,,,,,,,16.0,,,,,,9.0,8.0,,,,,14.0,,,10.0,36.0
2310,2022-01-18,1920,2022-01-15,2022-01-18,bundestag,Bundestag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,10.5,,,,22.5,,,17.0,,,4.5,,,8.0,,,,,,27.5,,,10.0,
2308,2022-01-18,2504,2022-01-11,2022-01-17,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,10.0,,,,25.0,,,16.0,,,5.0,,,9.0,,,,,,25.0,,,10.0,
2307,2022-01-17,2130,2022-01-14,2022-01-17,bundestag,Bundestag,insa,INSA,bild,BILD,,,12.0,,,,22.5,,,15.5,,,6.0,,,6.0,,,,,,26.0,,,12.0,
2306,2022-01-16,1504,2022-01-10,2022-01-14,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,11.0,,,,23.0,,,16.0,,,5.0,,,6.0,,,,,,27.0,,,12.0,
2305,2022-01-15,1426,2022-01-05,2022-01-11,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,10.0,,,,23.0,,,17.0,,,6.0,,,8.0,,,,,,26.0,,,10.0,
2304,2022-01-14,1128,2022-01-11,2022-01-13,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,11.0,,,,22.0,,,16.0,,,6.0,,,8.0,,,,,,27.0,,,10.0,
2303,2022-01-12,929,2022-01-06,2022-01-09,bundestag,Bundestag,ipsos,Ipsos,ipsos,Ipsos,,,11.0,,,,21.0,,,15.0,,,6.0,,,10.0,,,,,,25.0,,,12.0,
2302,2022-01-11,3003,2022-01-03,2022-01-10,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,10.0,,,,25.0,,,17.0,,,5.0,,,9.0,,,,,,25.0,,,9.0,
2301,2022-01-10,2107,2022-01-07,2022-01-10,bundestag,Bundestag,insa,INSA,bild,BILD,,,12.0,,,,23.0,,,15.0,,,5.0,,,6.5,,,,,,26.5,,,12.0,
2299,2022-01-08,1504,2022-01-03,2022-01-07,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,12.0,,,,23.0,,,16.0,,,5.0,,,6.0,,,,,,27.0,,,11.0,
2298,2022-01-06,1325,2022-01-03,2022-01-05,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-tagesthemen,ARD-Tagesthemen,,,11.0,,,,23.0,,,16.0,,,5.0,,,8.0,,,,,,26.0,,,11.0,
2297,2022-01-05,1005,2021-12-29,2022-01-03,bayern,Bayerischer Landtag,gms,GMS,sat-1-bayern,SAT.1 Bayern,,,9.0,,,,,,,15.0,,,2.0,1.0,,6.0,8.0,,,,,14.0,,,10.0,35.0
2296,2022-01-04,1003,2021-12-29,2022-01-03,bundestag,Bundestag,gms,GMS,gms,GMS,,,12.0,,,,24.0,,,16.0,,,4.0,,,7.0,,,,,,26.0,,,11.0,
2295,2022-01-03,2060,2021-12-30,2022-01-03,bundestag,Bundestag,insa,INSA,bild,BILD,,,11.0,,,,23.0,,,15.5,,,6.0,,,6.5,,,,,,26.5,,,11.5,
2294,2022-01-01,1201,2021-12-27,2021-12-30,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,10.0,,,,24.0,,,16.0,,,5.0,,,7.0,,,,,,27.0,,,11.0,
2300,2021-12-30,1002,2021-12-23,2021-12-30,baden-wuerttemberg,Landtag von Baden-Württemberg,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,19.0,,,,,,19.0,26.0,,,3.0,,,4.5,,,,,,20.0,,,8.5,
2292,2021-12-27,1436,2021-12-14,2021-12-16,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,11.0,,,,22.0,,,16.0,,,5.0,,,8.0,,,,,,27.0,,,11.0,
2291,2021-12-26,1195,2021-12-20,2021-12-23,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,11.0,,,,23.0,,,15.0,,,5.0,,,7.0,,,,,,28.0,,,11.0,
2293,2021-12-24,1004,2021-12-15,2021-12-24,saarland,Saarländischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,6.0,,,,,,33.5,6.0,,,4.0,,,2.5,3.0,,,,,38.0,,,7.0,
2290,2021-12-22,1210,2021-12-12,2021-12-20,nordrhein-westfalen-nrw,Landtag von Nordrhein-Westfalen,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,12.0,,,,,,29.0,15.0,,,3.0,,,6.0,,,,,,28.0,,,7.0,
2288,2021-12-22,1069,2021-12-01,2021-12-15,bundestag,Bundestag,allensbach,Allensbach,frankfurter-allgemeine-zeitung,Frankfurter Allgemeine Zeitung,,,13.0,,,,24.0,,,15.0,,,5.0,,,6.5,,,,,,26.0,,,10.5,
2287,2021-12-21,2501,2021-12-14,2021-12-20,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,10.0,,,,24.0,,,16.0,,,5.0,,,10.0,,,,,,26.0,,,9.0,
2286,2021-12-20,2075,2021-12-17,2021-12-20,bundestag,Bundestag,insa,INSA,bild,BILD,,,13.0,,,,21.5,,,14.5,,,5.5,,,6.5,,,,,,27.5,,,11.5,
2285,2021-12-20,1008,2021-12-09,2021-12-17,brandenburg,Brandenburgischer Landtag,forsa,Forsa,maerkische-allgemeine,Märkische Allgemeine,,,6.0,,,8.0,,,14.0,11.0,,,11.0,,,5.0,,,,,,28.0,,,17.0,
2284,2021-12-19,1501,2021-12-13,2021-12-18,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,12.0,,,,23.0,,,14.0,,,5.0,,,7.0,,,,,,27.0,,,12.0,
2289,2021-12-19,1120,2021-12-18,2021-12-19,bundestag,Bundestag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,11.5,,,,21.5,,,14.5,,,4.0,,,8.5,,,,,,30.0,,,10.0,
2283,2021-12-18,1440,2021-12-08,2021-12-14,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,11.0,,,,22.0,,,16.0,,,5.0,,,9.0,,,,,,27.0,,,10.0,
2282,2021-12-17,1715,2021-12-10,2021-12-14,bundestag,Bundestag,yougov,YouGov,yougov,YouGov,,,10.0,,,,23.0,,,16.0,,,6.0,,,6.0,2.0,,,,,27.0,,,11.0,
2281,2021-12-15,1430,2021-12-08,2021-12-14,bayern,Bayerischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,8.0,,,,,,,16.5,,,2.0,,,4.5,11.0,,,,,16.5,,,8.0,33.5
2279,2021-12-15,2009,2021-11-26,2021-12-07,nordrhein-westfalen-nrw,Landtag von Nordrhein-Westfalen,forsa,Forsa,nrw-tageszeitungen,NRW-Tageszeitungen,,,12.0,,,,,,27.0,17.0,,,4.0,,,6.0,,,,,,27.0,,,7.0,
2278,2021-12-14,1000,2021-12-06,2021-12-13,berlin,Berliner Abgeordnetenhaus,insa,INSA,bild,BILD,,,7.0,,,,,,19.0,20.0,,,15.0,,,8.0,,,,,,22.0,,,9.0,
2277,2021-12-14,2509,2021-12-07,2021-12-13,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,11.0,,,,23.0,,,15.0,,,5.0,,,10.0,,,,,,26.0,,,10.0,
2276,2021-12-14,2221,2021-12-10,2021-12-13,bundestag,Bundestag,insa,INSA,bild,BILD,,,13.0,,,,22.0,,,14.5,,,5.5,,,6.5,,,,,,27.0,,,11.5,
2280,2021-12-13,1030,2021-12-02,2021-12-13,schleswig-holstein,Landtag von Schleswig-Holstein,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,4.5,,12.5,,,,,,24.0,20.0,,,2.0,,,4.0,,,,,,29.0,,,4.0,
2275,2021-12-11,1480,2021-12-06,2021-12-10,bundestag,Bundestag,insa,INSA,bild,BILD,,,13.0,,,,22.0,,,15.0,,,5.0,,,8.0,,,,,,26.0,,,11.0,
2274,2021-12-11,1439,2021-12-01,2021-12-07,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,11.0,,,,21.0,,,15.0,,,5.0,,,6.0,3.0,,,,,28.0,,,11.0,
2273,2021-12-10,1303,2021-12-07,2021-12-09,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,12.0,,,,21.0,,,17.0,,,5.0,,,7.0,,,,,,28.0,,,10.0,
2272,2021-12-09,1266,2021-12-07,2021-12-08,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-morgenmagazin,ARD-Morgenmagazin,,,12.0,,,,23.0,,,16.0,,,5.0,,,7.0,,,,,,26.0,,,11.0,
2269,2021-12-08,10043,2021-12-01,2021-12-08,bundestag,Bundestag,civey,Civey,spiegel-online,Spiegel Online,,,11.0,,,,23.0,,,15.0,,,5.0,,,8.0,,,,,,27.0,,,11.0,
2268,2021-12-07,2503,2021-11-30,2021-12-06,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,11.0,,,,22.0,,,17.0,,,5.0,,,10.0,,,,,,25.0,,,10.0,
2271,2021-12-06,1002,2021-12-01,2021-12-06,bundestag,Bundestag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,13.5,,,,18.0,,,16.5,,,4.0,,,8.0,,,,,,29.0,,,11.0,
2267,2021-12-06,2119,2021-12-03,2021-12-06,bundestag,Bundestag,insa,INSA,bild,BILD,,,13.5,,,,22.0,,,15.0,,,5.5,,,6.5,,,,,,26.0,,,11.5,
2266,2021-12-04,1425,2021-11-24,2021-11-30,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,12.0,,,,20.0,,,16.0,,,6.0,,,8.0,,,,,,27.0,,,11.0,
2265,2021-12-04,1348,2021-11-29,2021-12-03,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,13.0,,,,21.0,,,15.0,,,5.0,,,8.0,,,,,,26.0,,,12.0,
2270,2021-12-04,1000,2021-11-26,2021-12-02,hessen,Hessischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,13.0,,,,,,21.5,18.5,,,5.0,,,5.5,3.0,,,,,24.5,,,9.0,
2263,2021-12-03,1000,2021-11-24,2021-11-30,thueringen,Thüringischer Landtag,insa,INSA,funke-medien-thueringen,FUNKE Medien Thüringen,,,7.0,,,,,,15.0,7.0,,,24.0,,,6.0,,,,,,18.0,,,23.0,
2261,2021-12-02,1316,2021-11-29,2021-12-01,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-tagesthemen,ARD-Tagesthemen,,,12.0,,,,23.0,,,17.0,,,5.0,,,7.0,,,,,,25.0,,,11.0,
2262,2021-12-01,10078,2021-11-24,2021-12-01,bundestag,Bundestag,civey,Civey,spiegel-online,Spiegel Online,,,11.0,,,,24.0,,,15.0,,,5.0,,,8.0,,,,,,26.0,,,11.0,
2260,2021-11-30,2509,2021-11-23,2021-11-29,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,12.0,,,,22.0,,,17.0,,,5.0,,,10.0,,,,,,24.0,,,10.0,
2259,2021-11-29,2129,2021-11-26,2021-11-29,bundestag,Bundestag,insa,INSA,bild,BILD,,,14.0,,,,21.0,,,16.0,,,5.5,,,7.5,,,,,,25.0,,,11.0,
2258,2021-11-28,1403,2021-11-22,2021-11-26,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,13.0,,,,21.0,,,15.0,,,6.0,,,7.0,,,,,,26.0,,,12.0,
2264,2021-11-28,1400,2021-11-24,2021-11-28,nordrhein-westfalen-nrw,Landtag von Nordrhein-Westfalen,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,13.5,,,,,,25.0,16.0,,,4.0,,,5.0,,,,,,28.0,,,8.5,
2257,2021-11-27,1424,2021-11-17,2021-11-23,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,11.0,,,,22.0,,,18.0,,,6.0,,,8.0,,,,,,24.0,,,11.0,
2256,2021-11-26,1797,2021-11-19,2021-11-23,bundestag,Bundestag,yougov,YouGov,yougov,YouGov,,,11.0,,,,23.0,,,16.0,,,6.0,,,5.0,2.0,,,,,25.0,,,12.0,
2255,2021-11-26,1344,2021-11-23,2021-11-25,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,13.0,,,,19.0,,,17.0,,,5.0,,,7.0,,,,,,28.0,,,11.0,
2254,2021-11-25,1239,2021-11-23,2021-11-24,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-morgenmagazin,ARD-Morgenmagazin,,,13.0,,,,21.0,,,17.0,,,5.0,,,8.0,,,,,,25.0,,,11.0,
2251,2021-11-25,1172,2021-11-19,2021-11-23,rheinland-pfalz,Landtag von Rheinland-Pfalz,infratest-dimap,Infratest dimap,swr-zur-sache-rheinland-pfalz,SWR Zur Sache Rheinland-Pfalz,,,11.0,,,,,,21.0,12.0,,,,,,8.0,6.0,,,,,34.0,,,8.0,
2253,2021-11-24,10064,2021-11-17,2021-11-24,bundestag,Bundestag,civey,Civey,spiegel-online,Spiegel Online,,,11.0,,,,24.0,,,15.0,,,5.0,,,9.0,,,,,,25.0,,,11.0,
2252,2021-11-24,1002,2021-11-22,2021-11-24,bundestag,Bundestag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,11.5,,,,22.5,,,15.5,,,5.0,,,8.5,,,,,,27.0,,,10.0,
2250,2021-11-24,1001,2021-11-15,2021-11-22,schleswig-holstein,Landtag von Schleswig-Holstein,insa,INSA,bild,BILD,3.0,,14.0,,,,,,21.0,18.0,,,4.0,,,3.0,2.0,,,,,28.0,,,7.0,
2249,2021-11-24,1165,2021-11-16,2021-11-20,saarland,Saarländischer Landtag,infratest-dimap,Infratest dimap,saarlaendischer-rundfunk,Saarländischer Rundfunk,,,8.0,,,,,,28.0,8.0,,,6.0,,,8.0,,,,,,33.0,,,9.0,
2248,2021-11-23,2501,2021-11-16,2021-11-22,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,12.0,,,,22.0,,,17.0,,,5.0,,,10.0,,,,,,24.0,,,10.0,
2247,2021-11-22,2096,2021-11-19,2021-11-22,bundestag,Bundestag,insa,INSA,bild,BILD,,,14.0,,,,22.0,,,14.0,,,5.5,,,7.5,,,,,,26.0,,,11.0,
2246,2021-11-21,1501,2021-11-15,2021-11-19,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,13.0,,,,21.0,,,15.0,,,5.0,,,8.0,,,,,,26.0,,,12.0,
2245,2021-11-20,1433,2021-11-10,2021-11-16,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,12.0,,,,21.0,,,18.0,,,6.0,,,8.0,,,,,,24.0,,,11.0,
2244,2021-11-19,1160,2021-11-11,2021-11-16,niedersachsen,Niedersächsischer Landtag,infratest-dimap,Infratest dimap,ndr,NDR,,,10.0,,,,,,23.0,16.0,,,3.0,,,5.0,,,,,,36.0,,,7.0,
2243,2021-11-18,1016,2021-10-29,2021-11-11,bundestag,Bundestag,allensbach,Allensbach,frankfurter-allgemeine-zeitung,Frankfurter Allgemeine Zeitung,,,14.0,,,,23.0,,,15.0,,,5.5,,,6.0,,,,,,27.0,,,9.5,
2242,2021-11-17,10077,2021-11-10,2021-11-17,bundestag,Bundestag,civey,Civey,spiegel-online,Spiegel Online,,,12.0,,,,23.0,,,15.0,,,5.0,,,8.0,,,,,,26.0,,,11.0,
2241,2021-11-16,2510,2021-11-09,2021-11-15,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,12.0,,,,22.0,,,17.0,,,5.0,,,10.0,,,,,,24.0,,,10.0,
2240,2021-11-15,2091,2021-11-12,2021-11-15,bundestag,Bundestag,insa,INSA,bild,BILD,,,13.0,,,,21.0,,,15.0,,,5.5,,,7.0,,,,,,27.0,,,11.5,
2239,2021-11-14,1202,2021-11-08,2021-11-12,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,13.0,,,,22.0,,,15.0,,,5.0,,,8.0,,,,,,26.0,,,11.0,
2237,2021-11-13,1423,2021-11-03,2021-11-09,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,14.0,,,,21.0,,,16.0,,,6.0,,,8.0,,,,,,25.0,,,10.0,
2236,2021-11-12,1257,2021-11-09,2021-11-11,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,13.0,,,,20.0,,,16.0,,,5.0,,,7.0,,,,,,28.0,,,11.0,
2238,2021-11-10,1100,2021-11-01,2021-11-09,rheinland-pfalz,Landtag von Rheinland-Pfalz,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,7.5,,,,,,20.0,9.5,,,1.5,,,4.5,8.0,,,,,41.0,,,8.0,
2235,2021-11-09,2502,2021-11-02,2021-11-08,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,14.0,,,,22.0,,,16.0,,,5.0,,,9.0,,,,,,25.0,,,9.0,
2233,2021-11-09,2112,2021-11-05,2021-11-08,bundestag,Bundestag,insa,INSA,bild,BILD,,,13.5,,,,20.5,,,16.0,,,5.5,,,7.5,,,,,,26.5,,,10.5,
2234,2021-11-07,1200,2021-10-31,2021-11-05,bundestag,Bundestag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,14.0,,,,20.5,,,15.5,,,4.0,,,7.5,,,,,,28.0,,,10.5,
2231,2021-11-06,1417,2021-10-27,2021-11-02,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,13.0,,,,22.0,,,16.0,,,5.0,,,6.0,3.0,,,,,25.0,,,10.0,
2230,2021-11-06,1212,2021-11-01,2021-11-05,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,14.0,,,,21.0,,,15.0,,,5.0,,,7.0,,,,,,27.0,,,11.0,
2232,2021-11-05,1005,2021-11-01,2021-11-04,bundestag,Bundestag,gms,GMS,gms,GMS,,,15.0,,,,21.0,,,16.0,,,4.0,,,8.0,,,,,,26.0,,,10.0,
2229,2021-11-04,1329,2021-11-02,2021-11-03,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-tagesthemen,ARD-Tagesthemen,,,13.0,,,,21.0,,,16.0,,,5.0,,,8.0,,,,,,27.0,,,10.0,
2228,2021-11-03,10069,2021-10-27,2021-11-03,bundestag,Bundestag,civey,Civey,spiegel-online,Spiegel Online,,,13.0,,,,22.0,,,15.0,,,5.0,,,8.0,,,,,,26.0,,,11.0,
2225,2021-11-02,2140,2021-10-29,2021-11-01,bundestag,Bundestag,insa,INSA,bild,BILD,,,13.5,,,,20.0,,,16.0,,,5.0,,,7.0,,,,,,27.0,,,11.5,
2224,2021-11-02,2501,2021-10-26,2021-11-01,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,15.0,,,,21.0,,,16.0,,,5.0,,,9.0,,,,,,25.0,,,9.0,
2223,2021-10-31,1503,2021-10-25,2021-10-29,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,13.0,,,,21.0,,,16.0,,,5.0,,,7.0,,,,,,27.0,,,11.0,
